Symbol,Market_Cap,EBITDA_Margin,ROA,Debt_Equity,Sector,Sub_Industry,Regulatory_Risk,Contract_Risk,Debt_Risk,Execution_Complexity,IP_Dependence,Carveout_Flag
TRUG,10292266,-0.10742,-0.099429995,,Communication Services,Electronic Gaming & Multimedia,3,2,3,0,1,0
TRVG,252403184,-0.00317,-0.004,19.449,Communication Services,Internet Content & Information,3,2,3,0,0,0
TRUP,1485899776,0.0096700005,-0.00317,39.87,Financial Services,Insurance - Property & Casualty,3,2,3,0,0,0
TRVI,510482048,0.0,-0.32154,1.036,Healthcare,Biotechnology,4,2,1,0,0,0
TSAT,877095168,0.6284,0.021089999,125.365,Technology,Communication Equipment,2,2,3,0,0,0
TSCO,27282481152,0.12865,0.09658,238.926,Consumer Cyclical,Specialty Retail,3,1,3,0,0,0
TSBK,228719184,0.0,0.01306,,Financial Services,Banks - Regional,3,2,3,0,0,0
TSHA,239852336,0.0,-0.32506,88.863,Healthcare,Biotechnology,4,2,3,0,0,0
TSEM,3765093120,0.31427,0.03856,6.849,Technology,Semiconductors,2,2,3,0,0,0
TSLA,811849613312,0.13335,0.04186,18.489,Consumer Cyclical,Auto Manufacturers,3,2,3,0,0,0
TSSI,156634720,0.06097,0.088649996,458.196,Technology,Information Technology Services,2,2,3,0,0,0
TSVT,259598464,-2.60013,-0.12625,115.612,Healthcare,Biotechnology,4,2,3,0,0,0
TTAN,8818063360,-0.20891,-0.08569,11.372,Technology,Software - Application,2,3,3,0,1,0
TTD,24442304512,0.20396,0.04854,10.587,Technology,Software - Application,2,3,3,0,1,0
TTEC,181957216,0.08166,0.02612,403.591,Technology,Information Technology Services,2,2,3,0,0,0
TTEK,7842733568,0.13519,0.08282,64.089,Industrials,Engineering & Construction,2,2,3,0,0,0
TTNP,3446662,0.0,-0.51742,,Healthcare,Biotechnology,4,2,3,0,0,0
TTGT,576635392,0.08033,,354.635,Technology,Information Technology Services,2,2,3,0,0,0
TTMI,1912507136,0.12689,0.0294,64.97,Technology,Electronic Components,2,2,3,0,0,0
TTSH,259462400,0.05885,0.00877,116.002,Consumer Cyclical,Home Improvement Retail,3,1,3,0,0,0
TTWO,36077547520,0.06504,-0.02478,71.971,Communication Services,Electronic Gaming & Multimedia,3,2,3,0,1,0
TUSK,93848432,-0.098120004,-0.05025,10.459,Industrials,Conglomerates,2,2,3,0,0,0
TURB,28423016,-0.44344002,-0.26474002,118.305,Technology,Solar,2,2,3,0,0,0
TVGN,183892992,0.0,-7.46674,,Healthcare,Biotechnology,4,2,3,0,0,0
TWFG,439894496,0.19125,0.07954,4.369,Financial Services,Insurance Brokers,3,2,3,0,0,0
TWG,7750400,0.058590002,0.04282,3.231,Consumer Defensive,Food Distribution,3,2,2,0,0,0
TWNP,274420576,0.042919997,-0.0094,,Consumer Cyclical,Restaurants,3,2,3,0,0,0
TXG,941725376,-0.25636,-0.12771,11.633,Healthcare,Health Information Services,4,2,3,0,0,0
TWST,2185019904,-0.41347998,-0.15242,18.12,Healthcare,Diagnostics & Research,4,2,3,0,0,0
TWIN,96616496,0.07548,0.02693,33.878,Industrials,Specialty Industrial Machinery,2,2,3,0,0,0
TXMD,10102382,-1.69392,-0.053150002,26.215,Healthcare,Drug Manufacturers - Specialty & Generic,4,2,3,0,0,0
TXRH,10742072320,0.12951,0.10815,62.402,Consumer Cyclical,Restaurants,3,2,3,0,0,0
TYGO,44082696,-0.94009,-0.32387,502.338,Technology,Solar,2,2,3,0,0,0
TXN,142493171712,0.43846,0.09854999,85.056,Technology,Semiconductors,2,2,3,0,0,0
TZOO,135166112,0.22945,0.21000999,186.492,Communication Services,Advertising Agencies,3,2,3,0,0,0
TYRA,400829504,0.0,-0.22093001,1.813,Healthcare,Biotechnology,4,2,1,0,0,0
TZUP,41853660,0.0,-0.89392996,,Communication Services,Advertising Agencies,3,2,3,0,0,0
UAL,20540585984,0.14177,0.04578,265.349,Industrials,Airlines,2,2,3,0,0,0
UBCP,75950744,0.0,0.0090499995,,Financial Services,Banks - Regional,3,2,3,0,0,0
UBSI,4555077632,0.0,0.01244,,Financial Services,Banks - Regional,3,2,3,0,0,0
UBFO,132991600,0.0,0.012200001,,Financial Services,Banks - Regional,3,2,3,0,0,0
UBXG,12831462,-0.01678,-0.0504,5.165,Technology,Software - Infrastructure,2,3,3,0,1,0
UCTT,888655040,0.08023,0.03043,70.56,Technology,Semiconductor Equipment & Materials,2,2,3,0,0,0
UCL,37331540,0.06561,0.03787,45.771,Communication Services,Telecom Services,3,2,3,0,0,0
UDMY,930787200,-0.08534,-0.06742,5.48,Consumer Defensive,Education & Training Services,3,2,3,0,0,0
UEIC,64640680,0.02563,-0.013259999,32.491,Technology,Consumer Electronics,2,1,3,0,0,0
UFCS,665553152,0.07597,0.01589,17.776,Financial Services,Insurance - Property & Casualty,3,2,3,0,0,0
UFPI,6434613248,0.09719,0.07627,10.982,Basic Materials,Lumber & Wood Production,3,2,3,0,0,0
UFG,178282496,0.00533,,36.895,Industrials,Marine Shipping,2,2,3,0,0,0
UG,37466680,0.30723,0.1706,,Consumer Defensive,Household & Personal Products,3,2,3,0,0,0
UGRO,6380041,-0.18314,-0.14593,269.129,Industrials,Farm & Heavy Construction Machinery,2,2,3,0,0,0
UFPT,1578916096,0.19664,0.10221,60.11,Healthcare,Medical Devices,4,2,3,0,0,0
UHG,149436112,0.03313,0.03275,179.916,Consumer Cyclical,Residential Construction,3,2,3,0,0,0
UK,1582789,-0.27434,-0.09652001,431.811,Real Estate,Real Estate Services,3,2,3,0,0,0
ULBI,77343448,0.08587,0.031240001,43.512,Industrials,Electrical Equipment & Parts,2,2,3,0,0,0
ULH,700303360,0.18007,0.09026,129.584,Industrials,Trucking,2,2,3,0,0,0
ULCC,812806848,-0.05404,-0.03095,739.735,Industrials,Airlines,2,2,3,0,0,0
ULTA,16082607104,0.16216,0.16707,77.289,Consumer Cyclical,Specialty Retail,3,1,3,0,0,0
ULY,6124908,-0.16638,-0.19395,,Technology,Software - Application,2,3,3,0,1,0
UMBF,6403829248,0.0,0.00935,,Financial Services,Banks - Regional,3,2,3,0,0,0
UNB,132164032,0.0,0.00585,,Financial Services,Banks - Regional,3,2,3,0,0,0
UNCY,63455620,0.0,-0.87543,9.164,Healthcare,Biotechnology,4,2,3,0,0,0
UNIT,1040415552,0.75651,0.06888,,Real Estate,REIT - Specialty,3,2,3,0,0,0
UNTY,397576928,0.0,0.01584,,Financial Services,Banks - Regional,3,2,3,0,0,0
UOKA,2656979,0.0,-0.25502002,,Real Estate,Real Estate Services,3,2,3,0,0,0
UPB,343301760,0.0,-0.16229999,0.39,Healthcare,Biotechnology,4,2,1,0,0,0
UONE,33745892,0.19761999,0.044159997,341.396,Communication Services,Broadcasting,3,2,3,0,0,0
UPC,1343620,-0.18395,-0.05651,24.34,Healthcare,Drug Manufacturers - Specialty & Generic,4,2,3,0,0,0
UPBD,1235181696,0.10033,0.07476,251.612,Technology,Software - Application,2,3,3,0,1,0
UPLD,69294016,0.14533,-0.01344,278.252,Technology,Software - Application,2,3,3,0,1,0
UPST,3664967424,-0.16525999,-0.03776,243.165,Financial Services,Credit Services,3,2,3,0,0,0
UPWK,1710859776,0.115480006,0.04676,64.153,Communication Services,Internet Content & Information,3,2,3,0,0,0
UPXI,3077743,-0.94008005,-0.31228,279.573,Communication Services,Internet Content & Information,3,2,3,0,0,0
URBN,4486635520,0.108380005,0.06928,44.441,Consumer Cyclical,Apparel Retail,3,1,3,0,0,0
URGN,432826432,-1.05481,-0.25775,,Healthcare,Biotechnology,4,2,3,0,0,0
USCB,332879808,0.0,0.0100300005,,Financial Services,Banks - Regional,3,2,3,0,0,0
UROY,205799440,0.0,-0.00071999995,0.075,Energy,Uranium,4,2,1,0,0,0
USEG,35512048,0.01644,-0.19073999,2.565,Energy,Oil & Gas E&P,4,2,2,0,0,0
USEA,10480459,0.29266,0.01521,162.633,Industrials,Marine Shipping,2,2,3,0,0,0
USGO,121381824,0.0,-0.62014997,2.461,Basic Materials,Other Industrial Metals & Mining,3,2,2,0,0,0
USLM,2574154752,0.46925,0.15873,1.012,Basic Materials,Building Materials,3,2,1,0,0,0
USIO,36059584,0.00956,-0.00858,20.181,Technology,Software - Infrastructure,2,3,3,0,1,0
UTMD,173608288,0.45297,0.076230004,0.288,Healthcare,Medical Instruments & Supplies,4,2,1,0,0,0
UTSI,21890522,-0.64865,-0.06293,3.511,Technology,Communication Equipment,2,2,2,0,0,0
VABK,192817200,0.0,0.0104,,Financial Services,Banks - Regional,3,2,3,0,0,0
UVSP,748533888,0.0,0.00955,,Financial Services,Banks - Regional,3,2,3,0,0,0
UXIN,659694016,-0.16728,-0.08403,,Consumer Cyclical,Auto & Truck Dealerships,3,2,3,0,0,0
VALN,512363168,-0.3677,-0.10033,119.343,Healthcare,Biotechnology,4,2,3,0,0,0
VANI,59835328,0.0,-0.3531,109.671,Healthcare,Biotechnology,4,2,3,0,0,0
VCEL,2100694272,0.04225,0.0071799997,34.092,Healthcare,Biotechnology,4,2,3,0,0,0
VBNK,294295136,0.0,0.00758,,Financial Services,Banks - Regional,3,2,3,0,0,0
VCIG,6258206,0.36585,0.14408,0.753,Industrials,Consulting Services,2,2,1,0,0,0
VC,1815476736,0.104499996,0.07,32.519,Consumer Cyclical,Auto Parts,3,2,3,0,0,0
VCSA,122345400,-0.01175,-0.04217,217.07,Consumer Cyclical,Travel Services,3,2,3,0,0,0
VECO,1066610944,0.13809,0.03724,40.774,Technology,Semiconductor Equipment & Materials,2,2,3,0,0,0
VCYT,2357830144,0.11270001,0.01386,4.314,Healthcare,Diagnostics & Research,4,2,3,0,0,0
VEON,2817633792,0.42233002,0.06651,373.429,Communication Services,Telecom Services,3,2,3,0,0,0
VEEE,4075613,-0.76518995,-0.24254999,18.638,Consumer Cyclical,Recreational Vehicles,3,2,3,0,0,0
VEEA,53933084,0.0,-0.40944,,Technology,Information Technology Services,2,2,3,0,0,0
VERB,4161172,0.0,-0.46245,2.896,Technology,Software - Application,2,3,2,0,1,0
VERA,1390860800,0.0,-0.25139,9.467,Healthcare,Biotechnology,4,2,3,0,0,0
VERI,100877624,-0.62976,-0.18917,886.121,Technology,Software - Infrastructure,2,3,3,0,1,0
VERO,2677854,-0.35938,-0.20552,360.877,Healthcare,Medical Devices,4,2,3,0,0,0
VERV,270827200,0.0,-0.20415,14.184,Healthcare,Biotechnology,4,2,3,0,0,0
VGAS,170179472,0.0,-0.26255,1.122,Utilities,Utilities - Renewable,3,2,1,0,0,0
VFF,57089664,-0.0143099995,-0.03464,21.076,Consumer Defensive,Farm Products,3,2,3,0,0,0
VFS,6829004288,-0.84533995,-0.18197,,Consumer Cyclical,Auto Manufacturers,3,2,3,0,0,0
VIAV,2185828096,0.07964,0.0081,86.448,Technology,Communication Equipment,2,2,3,0,0,0
VIGL,71407392,0.0,-0.43359002,18.071,Healthcare,Biotechnology,4,2,3,0,0,0
VINC,1371904,0.0,-1.38543,,Healthcare,Biotechnology,4,2,3,0,0,0
VIOT,102311544,0.104399994,0.03659,10.972,Consumer Cyclical,"Furnishings, Fixtures & Appliances",3,2,3,0,0,0
VIRC,162894000,0.13554,0.110649996,36.632,Consumer Cyclical,"Furnishings, Fixtures & Appliances",3,2,3,0,0,0
VIRT,5518828544,0.0,0.03584,394.237,Financial Services,Capital Markets,3,2,3,0,0,0
VITL,1464480640,0.12641,0.1252,6.948,Consumer Defensive,Farm Products,3,2,3,0,0,0
VIVK,33834480,-0.08590999,-0.08452,204.449,Energy,Oil & Gas Integrated,4,2,3,0,0,0
VLCN,2915070,0.0,-1.19097,1989.367,Consumer Cyclical,Auto Manufacturers,3,2,3,0,0,0
VLY,4502625280,0.0,0.00616,,Financial Services,Banks - Regional,3,2,3,0,0,0
VMD,258076064,0.19003999,0.06495,5.151,Healthcare,Medical Devices,4,2,3,0,0,0
VNDA,237929280,-0.16364,-0.03896,2.295,Healthcare,Biotechnology,4,2,2,0,0,0
VMEO,804477760,0.054279998,0.02063,2.897,Technology,Software - Application,2,3,2,0,1,0
VNET,1514604416,0.26825002,0.01334,266.583,Technology,Information Technology Services,2,2,3,0,0,0
VNOM,7998792192,0.96940005,0.07986,27.717,Energy,Oil & Gas Midstream,4,2,3,0,0,0
VOD,21081651200,0.24383,0.01761,95.375,Communication Services,Telecom Services,3,2,3,0,0,0
VRA,58448896,-0.05322,-0.05393,50.093,Consumer Cyclical,Footwear & Accessories,3,2,3,0,0,0
VRCA,40621828,0.0,-0.59894,,Healthcare,Biotechnology,4,2,3,0,0,0
VRM,149730192,-0.070539996,-0.022219999,,Consumer Cyclical,Auto & Truck Dealerships,3,2,3,0,0,0
VRDN,929743808,0.0,-0.3032,3.442,Healthcare,Biotechnology,4,2,2,0,0,0
VRME,7399290,-0.02417,-0.061090004,21.754,Industrials,Security & Protection Services,2,2,3,0,0,0
VRNS,4630306816,-0.18127,-0.05012,165.565,Technology,Software - Infrastructure,2,3,3,0,1,0
VRNA,7178460672,0.0,-0.24129999,111.855,Healthcare,Biotechnology,4,2,3,0,0,0
VRRM,3464239872,0.38856,0.08559,402.411,Technology,Information Technology Services,2,2,3,0,0,0
VRNT,960658112,0.1585,0.03197,33.895,Technology,Software - Infrastructure,2,3,3,0,1,0
VRSK,39993479168,0.47687,0.18275,3091.238,Industrials,Consulting Services,2,2,3,0,0,0
VRSN,22975502336,0.70316005,0.41919,,Technology,Software - Infrastructure,2,3,3,0,1,0
VS,9754343,0.0,-0.70505995,,Technology,Software - Application,2,3,3,0,1,0
VSAT,1066531200,0.29508,0.00221,155.085,Technology,Communication Equipment,2,2,3,0,0,0
VSEC,2282407424,0.12173,0.04162,49.101,Industrials,Aerospace & Defense,2,2,3,0,0,0
VSEE,17210882,-0.116210006,-0.070199996,223.122,Healthcare,Health Information Services,4,2,3,0,0,0
VSME,3528639,-0.86781996,-0.62549,388.226,Communication Services,Advertising Agencies,3,2,3,0,0,0
VSTA,379212128,0.36245,0.02676,23.551,Consumer Defensive,Education & Training Services,3,2,3,0,0,0
VSTE,10379858,14.29743,3.21725,,Technology,Solar,2,2,3,0,0,0
VSTM,232719888,0.0,-0.57191,,Healthcare,Biotechnology,4,2,3,0,0,0
VTGN,59167304,0.0,-0.29567,2.112,Healthcare,Biotechnology,4,2,2,0,0,0
VTSI,47067636,0.1189,0.01837,18.069,Technology,Software - Application,2,3,3,0,1,0
VTRS,8666189824,0.30417,0.02487,76.767,Healthcare,Drug Manufacturers - Specialty & Generic,4,2,3,0,0,0
VTVT,47255784,0.0,-0.61328,1.182,Healthcare,Biotechnology,4,2,1,0,0,0
VUZI,128849664,0.0,-0.43390998,1.325,Technology,Consumer Electronics,2,1,1,0,0,0
VVOS,13487001,-0.81695,-0.60873,21.435,Healthcare,Medical Devices,4,2,3,0,0,0
VXRT,71667160,-2.0015,-0.32091,39.515,Healthcare,Biotechnology,4,2,3,0,0,0
VYNE,22510652,0.0,-0.33141,0.19,Healthcare,Biotechnology,4,2,1,0,0,0
WABC,1181884928,0.0,0.02229,,Financial Services,Banks - Regional,3,2,3,0,0,0
WAFD,1996375680,0.0,0.00751,,Financial Services,Banks - Regional,3,2,3,0,0,0
WAI,26679710,-1.29596,-0.34011,4.607,Financial Services,Capital Markets,3,2,3,0,0,0
WALD,309256928,0.00221,-0.03316,24.948,Consumer Defensive,Household & Personal Products,3,2,3,0,0,0
WATT,8245302,0.0,-1.04007,,Technology,Scientific & Technical Instruments,2,2,3,0,0,0
WAVE,28476682,0.0,-0.13647,16.181,Utilities,Utilities - Renewable,3,2,3,0,0,0
WAY,6237066752,0.31811002,0.01932,41.016,Healthcare,Health Information Services,4,2,3,0,0,0
WB,1783010816,0.31506002,0.04482,51.993,Communication Services,Internet Content & Information,3,2,3,0,0,0
WBA,9244048384,0.01877,0.00545,281.324,Healthcare,Pharmaceutical Retailers,4,1,3,0,0,0
WBD,19883556864,0.19509001,0.00349,123.092,Communication Services,Entertainment,3,2,3,0,0,0
WBTN,971634560,-0.02352,-0.02286,1.108,Communication Services,Internet Content & Information,3,2,1,0,0,0
WCT,12954200,0.50747,0.21981001,29.43,Technology,Software - Application,2,3,3,0,1,0
WDAY,59780841472,0.097679995,0.01812,37.215,Technology,Software - Application,2,3,3,0,1,0
WDC,12128622592,0.19204001,0.06177,,Technology,Computer Hardware,2,2,3,0,0,0
WDFC,2999646720,0.17653,0.13852,51.003,Basic Materials,Specialty Chemicals,3,2,3,0,0,0
WEN,2529456384,0.23148,0.046090003,1577.997,Consumer Cyclical,Restaurants,3,2,3,0,0,0
WERN,1766095360,0.11274,0.01031,46.976,Industrials,Trucking,2,2,3,0,0,0
WEST,563482240,0.00398,-0.01891,158.578,Consumer Defensive,Packaged Foods,3,2,3,0,0,0
WETO,82500000,-0.11484,-0.1038,44.72,Technology,Software - Application,2,3,3,0,1,0
WETH,15570607,0.18258,0.03703,0.336,Real Estate,Real Estate Services,3,2,1,0,0,0
WFF,86327000,0.119049996,,23.471,Industrials,Specialty Industrial Machinery,2,2,3,0,0,0
WEYS,282706592,0.13477999,0.07179,4.506,Consumer Cyclical,Footwear & Accessories,3,2,3,0,0,0
WFRD,2922597376,0.23236,0.11465,139.361,Energy,Oil & Gas Equipment & Services,4,2,3,0,0,0
WGS,2599686144,-0.0013400001,-0.03201,47.368,Healthcare,Diagnostics & Research,4,2,3,0,0,0
WFCF,60076444,0.11085,0.08732,25.632,Industrials,Specialty Business Services,2,2,3,0,0,0
WHWK,75791056,-2.48728,-0.39965,1.587,Healthcare,Biotechnology,4,2,1,0,0,0
WILC,195802032,0.12444,0.06474,0.767,Consumer Defensive,Food Distribution,3,2,1,0,0,0
WINA,1172219136,0.66097,1.18546,,Consumer Cyclical,Specialty Retail,3,1,3,0,0,0
WIMI,28156234,-0.31525,-0.08919,21.189,Communication Services,Advertising Agencies,3,2,3,0,0,0
WING,6704787456,0.29687,0.18999,,Consumer Cyclical,Restaurants,3,2,3,0,0,0
WINT,981636,0.0,-0.4672,38.467,Healthcare,Biotechnology,4,2,3,0,0,0
WKEY,37017164,-0.98537004,-0.27276,95.226,Technology,Semiconductors,2,2,3,0,0,0
WKHS,6304476,0.0,-0.39216,36.852,Consumer Cyclical,Auto Manufacturers,3,2,3,0,0,0
WKSP,15725796,-2.17206,-0.37838,36.72,Consumer Cyclical,Auto Parts,3,2,3,0,0,0
WLDS,2562160,0.0,-0.72045,28.031,Technology,Consumer Electronics,2,1,3,0,0,0
WLGS,4862772,0.01887,0.00773,45.506,Industrials,Engineering & Construction,2,2,3,0,0,0
WLDN,551955200,0.081470005,0.044510003,46.064,Industrials,Engineering & Construction,2,2,3,0,0,0
WMG,15043636224,0.20177001,0.06534,606.026,Communication Services,Entertainment,3,2,3,0,0,0
WMPN,94568424,0.0,-0.00127,,Financial Services,Banks - Regional,3,2,3,0,0,0
WNEB,165447440,0.0,0.00447,,Financial Services,Banks - Regional,3,2,3,0,0,0
WOK,5690841,-0.23042999,-0.07637,83.795,Healthcare,Medical Devices,4,2,3,0,0,0
WOOF,908202496,0.03524,0.0018799999,265.739,Consumer Cyclical,Specialty Retail,3,1,3,0,0,0
WPRT,48168224,-0.02996,-0.03421,38.521,Consumer Cyclical,Auto Parts,3,2,3,0,0,0
WRAP,71702472,0.0,-0.43522,34.171,Technology,Scientific & Technical Instruments,2,2,3,0,0,0
WRD,2701723136,0.0,-0.20535,2.024,Technology,Software - Application,2,3,2,0,1,0
WRLD,698968704,0.28108,0.08214,149.722,Financial Services,Credit Services,3,2,3,0,0,0
WSBC,2598402560,0.0,0.00833,,Financial Services,Banks - Regional,3,2,3,0,0,0
WSBF,230485216,0.0,0.008450001,,Financial Services,Banks - Regional,3,2,3,0,0,0
WSFS,2676156928,0.0,0.01273,,Financial Services,Banks - Regional,3,2,3,0,0,0
WSC,4550824448,0.27111998,0.05819,390.279,Industrials,Rental & Leasing Services,2,2,3,0,0,0
WTO,4793333,-0.62362,-0.18035999,19.109,Technology,Consumer Electronics,2,1,3,0,0,0
WTBA,309383168,0.0,0.0061299996,,Financial Services,Banks - Regional,3,2,3,0,0,0
WULF,859308800,0.046529997,-0.057150003,200.965,Financial Services,Capital Markets,3,2,3,0,0,0
WVE,841103296,-0.98343,-0.22004999,11.686,Healthcare,Biotechnology,4,2,3,0,0,0
WVVI,29042500,0.09359,0.00333,42.718,Consumer Defensive,Beverages - Wineries & Distilleries,3,2,3,0,0,0
WWD,9874520064,0.16493,0.064,41.924,Industrials,Aerospace & Defense,2,2,3,0,0,0
XAGE,3873406,0.0,-0.06385,,Consumer Defensive,Household & Personal Products,3,2,3,0,0,0
WYNN,7675874304,0.25257,0.05353,,Consumer Cyclical,Resorts & Casinos,3,2,3,0,0,0
WYHG,376424800,0.13787,0.0495,15.299,Consumer Defensive,Packaged Foods,3,2,3,0,0,0
XBIO,3670293,0.0,-0.30020002,,Healthcare,Biotechnology,4,2,3,0,0,0
XBIT,87804576,0.0,-0.12470999,5.624,Healthcare,Biotechnology,4,2,3,0,0,0
XCH,66585680,-0.21992001,-0.1543,54.933,Industrials,Specialty Industrial Machinery,2,2,3,0,0,0
XEL,39404916736,0.39298,0.02243,155.056,Utilities,Utilities - Regulated Electric,3,2,3,0,0,0
XBP,31576894,0.04129,0.01428,,Technology,Software - Infrastructure,2,3,3,0,1,0
XENE,2352160256,0.0,-0.19803,1.194,Healthcare,Biotechnology,4,2,1,0,0,0
XELB,5457371,-0.71992993,-0.12004,32.497,Consumer Cyclical,Apparel Manufacturing,3,1,3,0,0,0
XERS,608062976,-0.07621,-0.05333,,Healthcare,Biotechnology,4,2,3,0,0,0
XGN,75708960,-0.21409,-0.16771,244.895,Healthcare,Diagnostics & Research,4,2,3,0,0,0
XHG,268381088,-0.04783,-0.01993,,Financial Services,Insurance Brokers,3,2,3,0,0,0
XHLD,30128068,-0.76313,-0.30462998,,Communication Services,Broadcasting,3,2,3,0,0,0
XNET,192401728,0.03272,0.00669,9.323,Technology,Software - Infrastructure,2,3,3,0,1,0
XLO,34248300,0.0,-0.56482,46.267,Healthcare,Biotechnology,4,2,3,0,0,0
XOMA,235980400,-1.2693499,-0.09981,145.504,Healthcare,Biotechnology,4,2,3,0,0,0
XOS,27469136,-0.75843,-0.29844,112.773,Industrials,Farm & Heavy Construction Machinery,2,2,3,0,0,0
XP,6943504896,0.0,0.015140001,794.18,Financial Services,Capital Markets,3,2,3,0,0,0
XPON,2333196,-1.1697899,-0.40178,40.864,Industrials,Electrical Equipment & Parts,2,2,3,0,0,0
XPEL,745503296,0.16851999,0.13751,9.352,Consumer Cyclical,Auto Parts,3,2,3,0,0,0
XRAY,2517248768,0.15054,0.02115,118.271,Healthcare,Medical Instruments & Supplies,4,2,3,0,0,0
XTKG,16823292,-1.34233,-0.06316,6.9,Technology,Software - Application,2,3,3,0,1,0
XTLB,10224066,0.0,-0.16328,,Healthcare,Biotechnology,4,2,3,0,0,0
XWEL,4629697,-0.34995,-0.20489,78.344,Healthcare,Diagnostics & Research,4,2,3,0,0,0
XXII,2257944,-0.52567,-0.35129002,214.781,Consumer Defensive,Tobacco,3,2,3,0,0,0
XYLO,3806779,-0.090299994,-0.10752,40.764,Healthcare,Medical Devices,4,2,3,0,0,0
YAAS,68106496,-2.6513598,-0.87967,,Technology,Software - Application,2,3,3,0,1,0
YGMZ,52793564,-0.16529,-0.05171,50.539,Industrials,Trucking,2,2,3,0,0,0
YHC,4025153,0.0,-1.04475,0.028,Consumer Defensive,Beverages - Wineries & Distilleries,3,2,1,0,0,0
YHGJ,27399090,-0.03001,-0.02888,80.62,Consumer Cyclical,Packaging & Containers,3,2,3,0,0,0
YHNA,79127504,0.0,,,Financial Services,Shell Companies,3,2,3,0,0,0
YI,52683544,0.00166,0.00045000002,56.841,Healthcare,Medical Distribution,4,2,3,0,0,0
YIBO,59269760,0.05331,0.03202,71.002,Technology,Computer Hardware,2,2,3,0,0,0
YJ,8160477,-0.19694,-0.03976,1.211,Consumer Cyclical,Internet Retail,3,1,1,0,0,0
YOSH,25733004,-0.13185,-0.104399994,6028.314,Consumer Cyclical,Restaurants,3,2,3,0,0,0
YMAB,196699168,-0.28026,-0.12668,0.891,Healthcare,Biotechnology,4,2,1,0,0,0
YQ,12744276,-1.0445501,-0.21658,2.809,Consumer Defensive,Education & Training Services,3,2,2,0,0,0
YSXT,79921880,0.06904,0.0983,20.466,Industrials,Specialty Business Services,2,2,3,0,0,0
YTRA,38429040,-0.014140001,-0.009509999,3.401,Consumer Cyclical,Travel Services,3,2,2,0,0,0
YYGH,30089708,0.029719999,0.056929998,58.037,Consumer Cyclical,Personal Services,3,2,3,0,0,0
Z,14932430848,-0.04383,-0.01903,13.614,Communication Services,Internet Content & Information,3,2,3,0,0,0
YYAI,10208663,-1.3272,-0.32935002,28.931,Consumer Cyclical,Leisure,3,2,3,0,0,0
YXT,42653604,-0.47018,-0.13387,138.593,Technology,Software - Application,2,3,3,0,1,0
ZAPP,4709841,0.0,-0.61154,,Consumer Cyclical,Auto Manufacturers,3,2,3,0,0,0
ZBAI,16971150,-2.28159,-0.18281999,,Financial Services,Capital Markets,3,2,3,0,0,0
ZBIO,283399264,0.0,-0.46756,0.321,Healthcare,Biotechnology,4,2,1,0,0,0
ZBAO,37656516,0.05528,0.03751,56.961,Financial Services,Insurance Brokers,3,2,3,0,0,0
ZBRA,11423879168,0.18811001,0.06261,65.867,Technology,Communication Equipment,2,2,3,0,0,0
ZD,1378061696,0.2931,0.034649998,49.409,Communication Services,Advertising Agencies,3,2,3,0,0,0
